Date,Current Ratio,Quick Ratio,Current Assets,Long-term debt to equity ratio,Share Holder Equity,Debt to Equity Ratio,Percentage of net profit to sale,Percentage of operating profit to sale,Percentage of Gross profit to sale,ROA,ROE,EPS,P/E,P/S,Stock book value,Stock Price,ROI,MarketReturn,Company,RealReturn,Risk,RealReturnClass,RiskClass
2019-03-31,1.09,0.97,7025.0,8682.0,8058.0,1.0774,0.0576,0.1547,0.9181,0.0117,0.0466,0.28,23.11,2.64,1.71,27.97,0.0518,2834.39990234375,CNP,0.20337439313599992,1.215771360083795,,
2018-12-31,2.13,2.01,2726.0,7252.0,5508.0,1.3166,0.0531,0.1383,0.7604,0.0142,0.0577,0.18,43.71,2.38,1.59,25.49,0.0632,2506.85009765625,CNP,0.24055795253599999,1.0636885509082687,,
2018-09-30,1.06,0.9,2701.0,7760.0,4670.0,1.6617,0.151,0.0954,0.4867,0.0688,0.3121,0.35,34.44,1.75,1.94,24.71,0.0761,2913.97998046875,CNP,0.27287873440700006,0.7414400402819725,,
2018-06-30,0.95,0.83,3049.0,8176.0,4857.0,1.6833,0.1543,0.1035,0.4869,0.0696,0.3488,-0.17,6.96,1.05,2.27,24.52,0.0843,2718.3701171875,CNP,0.298191999825,0.6600000000000001,,
2018-03-31,1.17,1.07,3395.0,8195.0,4688.0,1.7481,0.1759,0.1092,0.4793,0.079,0.4221,0.38,6.83,1.06,2.13,23.99,0.0909,2640.8701171875,CNP,0.31878491912499984,0.5352880844305555,,
2017-12-31,1.11,0.98,2935.0,7531.0,3618.0,2.0815,0.1864,0.1182,0.491,0.0807,0.4653,2.99,5.89,1.04,2.26,24.57,0.0975,2673.610107421875,CNP,0.3300276542499998,0.20404247923737198,,
2017-09-30,0.91,0.77,2865.0,7587.0,3563.0,2.1294,0.0659,0.1253,0.5049,0.0272,0.1684,0.39,5.95,1.11,2.99,25.08,0.1015,2519.360107421875,CNP,0.3269979784999999,0.3439476704383968,,
2017-06-30,0.94,0.81,2896.0,7892.0,3537.0,2.2313,0.0686,0.1268,0.522,0.0279,0.173,0.31,18.3,1.2,2.82,23.29,0.1002,2423.409912109375,CNP,0.3161555075000002,0.39281038682804686,,
2017-03-31,1.1,0.98,2923.0,7532.0,3460.0,2.1769,0.0568,0.1285,0.5539,0.0218,0.1356,0.44,16.75,1.14,2.83,23.22,0.095,2362.719970703125,CNP,0.29737379375000006,0.5484827557301438,,
2016-12-31,0.95,0.85,2529.0,7736.0,3472.0,2.2281,0.0574,0.1359,0.606,0.0203,0.1249,0.24,21.7,1.21,2.56,20.54,0.0925,2238.830078125,CNP,0.28185270087500025,0.5524490926773253,,
2016-09-30,1.06,0.91,2272.0,7780.0,3397.0,2.2903,-0.0246,0.1301,0.6238,-0.0084,-0.0515,0.41,20.75,1.18,2.38,19.15,0.0845,2168.27001953125,CNP,0.2677728542750002,0.20297783130184469,,
2016-06-30,1.01,0.89,2335.0,7354.0,3506.0,2.0975,-0.1072,0.1323,0.6322,-0.0352,-0.2075,-0.01,0.0,1.14,2.48,19.57,0.0819,2098.860107421875,CNP,0.26075889657500007,0.17088007490635063,,
2016-03-31,0.92,0.83,2689.0,7866.0,3461.0,2.2728,-0.0964,0.1336,0.6252,-0.0309,-0.1718,0.36,0.0,1.21,2.07,16.86,0.0805,2059.739990234375,CNP,0.25400004492500017,0.22030282189144426,,
2015-12-31,1.09,0.95,2400.0,7662.0,4058.0,1.8881,-0.0937,0.1263,0.58,-0.0313,-0.1663,-1.18,0.0,1.05,1.81,14.58,0.0785,2043.93994140625,CNP,0.24494756889500002,0.2914332399252582,,
2015-09-30,0.75,0.65,2509.0,7614.0,4550.0,1.6734,-0.0009,0.1165,0.5348,-0.0003,-0.0016,-0.91,0.0,0.85,1.5,14.12,0.0761,1920.030029296875,CNP,0.23813700732199994,0.19924858845171287,,
2015-06-30,0.8,0.72,2691.0,7767.0,4574.0,1.6981,0.0647,0.11,0.5235,0.0233,0.1162,0.18,0.0,0.76,1.39,14.71,0.0727,2063.110107421875,CNP,0.23756171831200001,0.17039170558842767,,
2015-03-31,0.84,0.78,3268.0,8009.0,4548.0,1.761,0.0656,0.1055,0.5019,0.0248,0.1236,0.3,12.06,0.78,1.47,15.59,0.0726,2067.889892578125,CNP,0.24067667742400012,0.1677299416721217,,
2014-12-31,1.17,1.04,2576.0,7797.0,4473.0,1.7431,0.0662,0.1013,0.4666,0.0273,0.1368,0.41,12.08,0.79,1.67,17.69,0.0756,2058.89990234375,CNP,0.24541914840799994,0.07000000000000066,,
2014-09-30,0.86,0.72,2529.0,7755.0,4425.0,1.7525,0.0606,0.1023,0.4698,0.0249,0.1243,0.33,12.46,0.83,1.76,18.3,0.0754,1972.2900390625,CNP,0.2502822577639998,0.22605309110914631,,
2014-06-30,0.84,0.74,2955.0,8056.0,4414.0,1.8251,0.0627,0.1055,0.4671,0.0254,0.1276,0.25,14.41,0.87,1.84,18.91,0.0767,1960.22998046875,CNP,0.2588856506480002,0.3050136608962505,,
2014-03-31,0.97,0.91,2658.0,7817.0,4329.0,1.8057,0.0393,0.1096,0.4677,0.016,0.0812,0.43,14.66,0.92,1.69,17.37,0.0798,1872.3399658203125,CNP,0.2744361096000003,0.5242136968832465,,
2013-12-31,0.88,0.79,2319.0,7758.0,4261.0,1.8207,0.0384,0.1246,0.5179,0.0142,0.0725,0.26,21.44,0.84,1.67,16.82,0.0828,1848.3599853515625,CNP,0.2703052276000002,0.6852979887124526,,
2013-09-30,0.89,0.75,2480.0,7919.0,4191.0,1.8895,0.0412,0.1376,0.539,0.015,0.0776,0.35,23.37,0.89,1.74,17.25,0.09,1681.550048828125,CNP,0.2685454771,0.693277241320767,,
2013-06-30,0.93,0.82,2363.0,8130.0,4371.0,1.86,0.0235,0.1173,0.557,0.0085,0.0446,-0.23,22.41,0.92,1.71,16.76,0.0763,1606.280029296875,CNP,0.257605727114,0.27073972741361696,,
2013-03-31,0.76,0.69,2874.0,8357.0,4301.0,1.943,0.0538,0.1331,0.5967,0.0185,0.0966,0.34,38.09,0.89,1.66,16.95,0.0813,1569.18994140625,CNP,0.25900787044999984,0.20223748416156656,,
2012-12-31,0.8,0.71,2752.0,8415.0,4257.0,1.9767,0.056,0.1393,0.6145,0.0185,0.0971,0.32,17.66,0.94,1.34,13.48,0.0806,1426.18994140625,CNP,0.2786853263,1.116437787489,,
2012-09-30,0.82,0.71,2955.0,8583.0,4332.0,1.9813,0.0536,0.1343,0.6026,0.018,0.0936,0.02,14.05,0.78,1.48,14.77,0.0775,1440.6700439453125,CNP,0.30211487419999994,1.2634212810196503,,
2012-06-30,0.92,0.84,2968.0,9005.0,4286.0,2.101,0.1785,0.1665,0.5836,0.0623,0.3198,0.29,16.05,0.85,1.4,14.19,0.0982,1362.1600341796875,CNP,0.33546835032800004,0.352467492590924,,
2012-03-31,1.09,0.99,2337.0,8641.0,4222.0,2.0467,0.1706,0.1601,0.5535,0.0641,0.3384,0.34,4.48,0.8,1.34,13.4,0.1004,1408.469970703125,CNP,0.3484801071560002,0.42579337712087517,,
2011-12-31,0.9,0.77,1982.0,8497.0,4207.0,2.0197,0.1606,0.1536,0.5201,0.0663,0.3617,0.27,4.24,0.72,1.36,13.51,0.1051,1257.5999755859375,CNP,0.3593865711269999,0.23180451534284963,,
2011-09-30,0.86,0.67,2042.0,8510.0,3313.0,2.5687,0.1623,0.1578,0.519,0.0679,0.3902,2.27,4.26,0.68,1.32,13.06,0.1089,1131.4200439453125,CNP,0.3613547355590001,0.14000000000000007,,
2011-06-30,0.87,0.73,2014.0,8732.0,3266.0,2.6736,0.061,0.1537,0.5119,0.0261,0.1593,0.28,4.09,0.66,1.64,12.74,0.1093,1320.6400146484375,CNP,0.3604953719420001,0.13051181300301254,,
2011-03-31,0.92,0.83,2582.0,9001.0,3198.0,2.8146,0.057,0.1504,0.5071,0.0242,0.1505,0.35,10.53,0.64,1.49,11.44,0.1067,1325.8299560546875,CNP,0.36012743846000017,0.11676186592091352,,
2010-12-31,0.99,0.84,2143.0,8267.0,3129.0,2.6421,0.0503,0.1422,0.4793,0.0226,0.1462,0.29,10.13,0.57,1.34,10.12,0.1082,1257.6400146484375,CNP,0.3585297465199999,0.189032625050105,,
2010-09-30,0.74,0.6,2352.0,8410.0,3061.0,2.7475,0.0471,0.1387,0.4646,0.0217,0.1466,0.29,9.46,0.47,1.35,10.0,0.109,1141.199951171875,CNP,0.3528906589599998,0.27495454169735095,,
2022-03-31,1.51,1.48,4866,3812.0,5142,0.7413,0.0338,0.0469,0.1495,0.0425,0.0993,0.57,40.35,1.36,3.72,133.14,0.0856,4530.41015625,PWR,0.32353220043999986,1.4205984654363106,,
2021-12-31,1.5,1.47,4733,3724.0,5117,0.7278,0.0374,0.0512,0.1505,0.0476,0.1044,0.7,39.84,1.34,3.68,131.47,0.0949,4766.18017578125,PWR,0.36986070413999994,1.4558273707185656,,
2021-09-30,2.41,2.39,5704,2931.0,4634,0.6325,0.046,0.0585,0.1522,0.0606,0.1235,1.21,34.17,1.28,3.19,114.46,0.1135,4307.5400390625,PWR,0.39888688766,0.5056678751908211,,
2021-06-30,1.75,1.72,3734,1354.0,4490,0.3016,0.0464,0.0596,0.1543,0.0635,0.1243,0.81,29.82,1.37,3.41,113.63,0.1236,4297.5,PWR,0.39938940652400023,0.4864497233356524,,
2021-03-31,1.72,1.69,3606,1348.0,4380,0.3078,0.0446,0.0579,0.1528,0.0596,0.1183,0.62,24.23,1.12,2.8,90.37,0.1181,3972.889892578125,PWR,0.3817039939460003,0.4350861983561423,,
2020-12-31,1.68,1.65,3588,1174.0,4349,0.2699,0.0398,0.0546,0.1483,0.054,0.11,1.16,25.49,1.14,2.79,87.67,0.1139,3756.070068359375,PWR,0.36119036698999984,0.6277207447052657,,
2020-09-30,1.69,1.67,3677,1202.0,4156,0.2892,0.0346,0.0511,0.1436,0.0478,0.099,1.13,23.3,0.93,2.28,71.77,0.1094,3363.0,PWR,0.3379722890899999,0.725970614648646,,
2020-06-30,1.74,1.72,3645,1316.0,3918,0.3359,0.0313,0.0469,0.1366,0.0438,0.0936,0.52,19.42,0.67,1.76,52.63,0.1015,3100.2900390625,PWR,0.3307360949899998,0.4461315202194676,,
2020-03-31,1.78,1.75,3759,1589.0,3795,0.4187,0.0265,0.0428,0.1299,0.0383,0.0824,0.26,15.61,0.49,1.37,39.02,0.0949,2584.590087890625,PWR,0.3377431484179998,0.6340609855000806,,
2019-12-31,1.69,1.67,3831,1292.0,4054,0.3187,0.0331,0.0457,0.1321,0.0488,0.1037,0.8,14.5,0.38,1.14,31.47,0.1034,3230.780029296875,PWR,0.35521481434399993,0.2956912804486013,,
2019-09-30,1.83,1.8,4302,1810.0,3909,0.463,0.0281,0.0459,0.1302,0.043,0.0906,0.92,14.79,0.49,1.42,40.38,0.1073,2976.739990234375,PWR,0.37904222724799985,0.8453993139339545,,
2019-06-30,1.97,1.93,3752,1517.0,3776,0.4017,0.028,0.046,0.1303,0.044,0.0881,0.19,16.21,0.46,1.36,37.44,0.1092,2941.760009765625,PWR,0.3908736199680001,0.6815668223537104,,
2019-03-31,2.0,1.95,3555,1345.0,3725,0.3611,0.0325,0.0505,0.1335,0.0524,0.1013,0.82,17.18,0.48,1.42,37.79,0.1228,2834.39990234375,PWR,0.37582630348800006,1.3388552324031662,,
2018-12-31,1.84,1.78,3326,1041.0,3605,0.2888,0.0263,0.0483,0.1325,0.0424,0.0796,0.37,14.97,0.49,1.42,37.27,0.1168,2506.85009765625,PWR,0.3319586675199999,1.514507620757761,,
2018-09-30,1.86,1.81,3378,953.0,3824,0.2492,0.0333,0.0422,0.1312,0.0518,0.0939,0.81,15.56,0.41,1.17,29.72,0.0972,2913.97998046875,PWR,0.29605970987999997,0.5977457653551378,,
2018-06-30,1.82,1.77,3075,841.0,3693,0.2277,0.031,0.0386,0.1287,0.0474,0.0848,0.48,14.65,0.49,1.28,32.96,0.087,2718.3701171875,PWR,0.2880272581600001,0.2055075018906444,,
2018-03-31,1.91,1.85,2957,883.0,3647,0.2421,0.0314,0.039,0.1316,0.0478,0.0831,0.24,16.49,0.51,1.34,32.98,0.0867,2640.8701171875,PWR,0.31622877494400004,1.297857208375919,,
2017-12-31,1.92,1.87,2870,671.0,3796,0.1768,0.0333,0.04,0.1312,0.0516,0.0873,0.72,17.58,0.55,1.4,33.92,0.0904,2673.610107421875,PWR,0.34868937231999997,1.2629726837901132,,
2017-09-30,1.85,1.8,2948,760.0,3730,0.2038,0.0318,0.0487,0.135,0.0496,0.0827,0.56,19.31,0.64,1.57,38.62,0.1108,2519.360107421875,PWR,0.35598693953999994,0.9250045044935371,,
2017-06-30,2.04,1.96,2617,484.0,3509,0.1379,0.0321,0.0508,0.1383,0.0495,0.081,0.41,19.95,0.64,1.54,36.9,0.1135,2423.409912109375,PWR,0.327543929375,1.322422020385323,,
2017-03-31,1.96,1.89,2475,419.0,3399,0.1233,0.028,0.0441,0.1327,0.0419,0.0687,0.31,18.37,0.59,1.41,32.51,0.0963,2362.719970703125,PWR,0.259944701,2.073716470494459,,
2016-12-31,1.9,1.83,2289,354.0,3343,0.1059,0.026,0.0418,0.1325,0.0372,0.0612,0.54,24.93,0.7,1.64,36.65,0.0875,2238.830078125,PWR,0.19972295299999976,2.2397395681938854,,
2016-09-30,1.93,1.86,2405,482.0,3277,0.1471,0.0142,0.0277,0.1247,0.0199,0.0333,0.48,26.68,0.71,1.56,34.41,0.0568,2168.27001953125,PWR,0.15890479276000002,0.6450581369148055,,
2016-06-30,1.86,1.8,2244,401.0,3203,0.1252,0.0338,0.0214,0.1172,0.0468,0.0783,0.11,40.06,0.62,1.28,27.64,0.0439,2098.860107421875,PWR,0.16197532022000005,0.7883104295474802,,
2016-03-31,1.82,1.76,2248,404.0,3173,0.1273,0.0373,0.0257,0.1197,0.0503,0.081,0.13,16.79,0.54,1.08,22.83,0.0505,2059.739990234375,PWR,0.19692696794000009,1.2545517127643642,,
2015-12-31,1.89,1.83,2278,475.0,3088,0.1538,0.0409,0.0314,0.122,0.0542,0.0837,-0.03,15.15,0.57,1.13,22.28,0.0596,2043.93994140625,PWR,0.23293162494800024,1.1539641819975759,,
2015-09-30,1.76,1.71,2363,348.0,3204,0.1086,0.0498,0.0417,0.13,0.0639,0.094,1.15,12.58,0.53,1.03,20.0,0.0753,1920.030029296875,PWR,0.2727261337939999,0.935752816364093,,
2015-06-30,1.96,1.92,2316,214.0,4210,0.0508,0.0331,0.047,0.1395,0.0422,0.0595,0.22,12.45,0.65,1.22,23.91,0.0821,2063.110107421875,PWR,0.2968715937859998,0.736500735460143,,
2015-03-31,2.12,2.08,2388,115.0,4311,0.0267,0.0377,0.0538,0.1447,0.0483,0.0668,0.25,23.72,0.78,1.39,28.46,0.0938,2067.889892578125,PWR,0.31868386899799983,0.33421549934136835,,
2014-12-31,2.26,2.22,2496,72.0,4526,0.0159,0.0383,0.0552,0.1509,0.0491,0.067,0.3,20.87,0.79,1.38,28.17,0.0957,2058.89990234375,PWR,0.3729358109479999,2.3667910765422464,,
2014-09-30,2.25,2.21,2536,83.0,4489,0.0185,0.0533,0.059,0.1485,0.0668,0.091,0.43,20.77,0.79,1.35,28.03,0.1003,1972.2900390625,PWR,0.514026047612,5.473648996175527,,
2014-06-30,2.32,2.28,2243,4.0,4401,0.0009,0.0568,0.0647,0.15,0.0686,0.093,0.37,19.69,1.05,1.7,35.84,0.1388,1960.22998046875,PWR,0.9923278327159999,16.216309691172032,,
2022-03-31,0.72,0.69,1347.0,5803.0,13852.0,0.4189,0.3417,0.6346,0.8834,0.1202,0.2133,4.36,7.64,2.6,1.49,115.97,0.2606,4530.41015625,FANG,0.6821686670359999,7.826010051957084,,
2021-12-31,1.01,0.96,1446.0,6642.0,13245.0,0.5015,0.321,0.5886,0.8726,0.0971,0.1774,5.7,8.82,3.0,1.72,133.82,0.2062,4766.18017578125,FANG,0.29812286156800005,11.71023910942898,,
2021-09-30,0.73,0.71,1464.0,6925.0,12422.0,0.5575,0.0795,0.3506,0.8573,0.0209,0.0385,3.56,8.63,2.74,1.41,104.82,0.1063,4307.5400390625,FANG,-0.18100522495999982,17.412331836948205,,
2021-06-30,0.58,0.55,1142.0,7360.0,11890.0,0.619,-0.3034,-0.1093,0.8369,-0.0655,-0.12,1.71,47.71,2.88,1.33,91.6,-0.0272,4297.5,FANG,-0.49289395199999997,14.914427019947274,,
2021-03-31,0.46,0.43,851.0,7465.0,11652.0,0.6407,-1.2992,-1.3244,0.7918,-0.2045,-0.3662,1.33,0.0,3.5,1.38,90.33,-0.239,3972.889892578125,FANG,-0.622068375,3.801753981168868,,
2020-12-31,0.49,0.46,602.0,5624.0,9804.0,0.5736,-1.6058,-1.9467,0.7618,-0.2256,-0.3875,-4.66,0.0,3.64,1.09,70.35,-0.315,3756.070068359375,FANG,-0.5923702,6.978452550530097,,
2020-09-30,0.45,0.43,558.0,5656.0,10669.0,0.5301,-1.3548,-1.6245,0.7748,-0.1983,-0.3298,-7.05,0.0,2.59,0.74,46.09,-0.275,3363.0,FANG,-0.41753569600000007,12.816400950865003,,
2020-06-30,0.62,0.58,654.0,5952.0,11835.0,0.5029,-0.8181,-1.0311,0.7864,-0.1226,-0.1969,-15.16,0.0,1.44,0.42,28.36,-0.1792,3100.2900390625,FANG,-0.16856233350400007,11.101803156844987,,
2020-03-31,0.95,0.93,1268.0,5677.0,14316.0,0.3965,-0.0105,-0.1065,0.8207,-0.0018,-0.0028,-1.72,0.0,1.85,0.52,39.05,-0.0212,2584.590087890625,FANG,0.07910641583599998,4.388169701975224,,
2019-12-31,0.69,0.66,869.0,5371.0,14906.0,0.3603,0.0605,0.1753,0.8312,0.0104,0.0159,-2.96,0.0,0.99,0.27,24.23,0.0349,3230.780029296875,FANG,0.18163696004599994,1.969780021559091,,
2019-09-30,0.72,0.68,845.0,4761.0,15489.0,0.3074,0.296,0.3647,0.8322,0.0457,0.0694,2.26,61.4,3.53,0.91,85.35,0.0653,2976.739990234375,FANG,0.2307338672660002,0.6301058112200948,,
2019-06-30,0.82,0.79,972.0,4472.0,15450.0,0.2894,0.2694,0.3905,0.8422,0.0428,0.0651,2.11,11.9,3.52,0.86,82.44,0.0718,2941.760009765625,FANG,0.26446842929000014,1.1747765745025727,,
2019-03-31,0.62,0.59,693.0,4670.0,14514.0,0.3218,0.2706,0.4151,0.8481,0.0443,0.0674,0.06,15.93,4.36,1.06,99.72,0.0779,2834.39990234375,FANG,0.33537209844499993,2.7659597490443226,,
2018-12-31,0.91,0.87,925.0,4464.0,14167.0,0.3151,0.3888,0.4646,0.8608,0.0697,0.1046,2.6,14.56,4.21,1.05,92.74,0.0945,2506.85009765625,FANG,0.391864321925,1.9622775882462027,,
2018-09-30,1.1,1.08,796.0,2332.0,6430.0,0.3627,0.3363,0.5304,0.8759,0.0752,0.1099,1.59,10.63,3.91,0.98,84.58,0.1319,2913.97998046875,FANG,0.41017665288499994,1.1638442049232072,,
2018-06-30,0.54,0.52,393.0,1967.0,6012.0,0.3272,0.3335,0.5305,0.8792,0.0706,0.0993,2.22,18.61,6.25,1.89,123.21,0.1235,2718.3701171875,FANG,0.3598443472249999,1.6020403657003566,,
2018-03-31,0.53,0.52,324.0,1702.0,5735.0,0.2968,0.3508,0.5221,0.8819,0.0676,0.0916,1.65,20.76,6.91,1.96,119.78,0.1089,2640.8701171875,FANG,0.30477276929999997,1.5490965108733545,,
2017-12-31,0.62,0.61,359.0,1477.0,5582.0,0.2646,0.3995,0.5025,0.8762,0.0682,0.0892,1.13,22.3,7.81,1.98,115.08,0.0915,2673.610107421875,FANG,0.2532360686999999,1.320113631472685,,
2017-09-30,0.46,0.45,194.0,1256.0,5586.0,0.2248,0.397,0.4828,0.8687,0.0609,0.0786,0.74,23.11,9.26,2.02,114.83,0.078,2519.360107421875,FANG,0.16815609372000018,3.1921936031512876,,
2017-06-30,0.69,0.67,221.0,1152.0,5287.0,0.2179,0.3827,0.4116,0.8616,0.0577,0.0737,1.61,21.57,8.26,1.57,89.1,0.0651,2423.409912109375,FANG,0.06217681174799994,4.255807796411864,,
2017-03-31,0.81,0.8,199.0,986.0,5119.0,0.1926,0.0074,0.1113,0.8472,0.0011,0.0014,1.46,24.04,8.45,1.5,80.78,0.0174,2362.719970703125,FANG,-0.1227143542439999,7.123362969833842,,
2016-12-31,8.56,8.55,1792.0,1106.0,4018.0,0.2753,-0.3118,-0.1312,0.8213,-0.0448,-0.0577,0.46,0.0,11.24,1.81,94.34,-0.0198,2238.830078125,FANG,-0.329834476232,10.150164202284284,,
2016-09-30,1.48,1.46,258.0,498.0,2835.0,0.1757,-0.8286,-0.756,0.811,-0.125,-0.1593,-0.03,0.0,12.94,2.06,91.92,-0.1203,2168.27001953125,FANG,-0.50499914384,7.914014994510267,,
2016-06-30,2.1,2.09,298.0,494.0,2187.0,0.2259,-1.2518,-1.4259,0.8,-0.1846,-0.2385,-2.17,0.0,13.6,2.42,87.81,-0.2228,2098.860107421875,FANG,-0.5879963318400001,2.8642858330364533,,
2016-03-31,2.73,2.71,291.0,486.0,2337.0,0.208,-1.3634,-1.7824,0.8009,-0.1987,-0.2624,-0.46,0.0,13.11,2.72,82.96,-0.276,2059.739990234375,FANG,-0.56801107928,5.028144124160856,,
2015-12-31,0.77,0.76,109.0,488.0,2109.0,0.2314,-1.2332,-1.6614,0.8027,-0.1832,-0.2511,-2.99,0.0,10.48,2.15,70.2,-0.2678,2043.93994140625,FANG,-0.4465291120720001,9.808307703166738,,
2015-09-30,0.87,0.85,173.0,489.0,2290.0,0.2135,-0.569,-1.1099,0.7974,-0.0855,-0.1223,-2.4,0.0,8.46,1.93,60.85,-0.1851,1920.030029296875,FANG,-0.1918659843160001,12.737162164312739,,
2015-06-30,1.19,1.18,170.0,718.0,2244.0,0.32,-0.1283,-0.3992,0.8269,-0.0207,-0.0306,-3.45,0.0,7.48,1.71,58.76,-0.0724,2063.110107421875,FANG,0.0904701971359998,9.17755414040146,,
2015-03-31,1.17,1.16,215.0,612.0,2117.0,0.2891,0.3547,0.3327,0.8517,0.064,0.0978,0.1,0.0,7.93,1.95,68.56,0.0691,2067.889892578125,FANG,0.31465375318800004,2.4834720319209023,,
2014-12-31,0.94,0.93,252.0,674.0,1985.0,0.3395,0.3931,0.4294,0.881,0.0788,0.1257,1.83,22.12,7.6,1.95,69.89,0.0996,2058.89990234375,FANG,0.37564601411600007,1.0913752791776075,,
2014-09-30,0.73,0.71,143.0,590.0,1886.0,0.3128,0.2636,0.4841,0.9091,0.0557,0.0916,0.79,15.36,5.74,1.56,54.37,0.1183,1972.2900390625,FANG,0.3885317488790001,0.4969238707622456,,
2014-06-30,0.68,0.66,115.0,496.0,1252.0,0.3962,0.2423,0.4958,0.9164,0.0499,0.0869,0.54,30.23,7.73,2.04,68.02,0.1187,1960.22998046875,FANG,0.3687895913120003,0.8158635506831596,,
2014-03-31,0.58,0.55,91.0,587.0,1083.0,0.542,0.2635,0.4838,0.9134,0.051,0.0864,0.48,45.12,10.66,3.28,80.77,0.1099,1872.3399658203125,FANG,0.3242522344480001,1.4271299870719554,,
2022-03-31,1.15,0.0,1234,3831.0,-122,-31.4016,0.0912,0.2796,0.7124,0.0585,-2.2101,0.6,83.91,7.43,0.0,74.68,0.2334,4530.41015625,MTCH,0.9420770554640001,1.5163442880823599,,
2021-12-31,1.04,0.0,1218,3829.0,-196,-19.5357,0.0928,0.2855,0.7188,0.0629,-0.6899,-0.53,122.18,10.82,-254.96,108.74,0.2461,4766.18017578125,MTCH,1.0459988048239999,2.7168547992117644,,
2021-09-30,1.41,0.0,1052,3934.0,-61,-64.4918,0.2075,0.2945,0.725,0.1506,-0.8317,0.43,153.78,13.78,-191.42,132.25,0.2636,4307.5400390625,MTCH,1.227102783776,4.680185181521489,,
2021-06-30,1.1,0.0,634,3846.0,-135,-28.4889,0.2238,0.3045,0.7315,0.1787,-0.5679,0.46,80.92,17.13,-715.87,156.99,0.2994,4297.5,MTCH,1.1548400312159997,6.714372643814165,,
2021-03-31,2.56,0.0,1204,3843.0,-1214,-3.1656,0.2112,0.3174,0.7331,0.1885,-0.3676,0.57,81.85,18.48,-330.23,161.25,0.3564,3972.889892578125,MTCH,0.924829016648,10.002711299109524,,
2020-12-31,2.04,0.0,1020,3841.0,-1413,-2.7183,0.0644,0.312,0.7344,0.0374,-0.5555,0.48,75.07,15.06,-30.57,137.38,0.2226,3756.070068359375,MTCH,0.5920566748579996,5.0789664302887445,,
2020-09-30,1.51,0.0,738,3521.0,-1443,-2.4401,0.0494,0.3122,0.7359,0.0207,0.1076,0.47,0.0,15.69,-28.6,151.19,0.1607,3363.0,MTCH,0.4266786299479999,3.2749402030164356,,
2020-06-30,0.98,0.0,452,3528.0,-1708,-2.0656,0.0462,0.3149,0.7386,0.0147,0.0427,0.36,0.0,10.81,-20.23,110.65,0.1219,3100.2900390625,MTCH,0.3413753673319997,1.6565727672919566,,
2020-03-31,3.32,0.0,3536,3625.0,3455,1.0492,0.0652,0.3116,0.7414,0.0166,0.0371,-1.0,401.51,8.44,-13.06,92.35,0.0956,2584.590087890625,MTCH,0.3002457544999997,0.4052571200279318,,
2019-12-31,3.67,0.0,3708,2890.0,3898,0.7414,0.1601,0.2255,0.7522,0.0537,0.114,0.48,46.53,4.72,1.26,51.18,0.0913,3230.780029296875,MTCH,0.2971601037499998,0.28160255680657487,,
2019-09-30,3.56,0.0,3684,3112.0,3806,0.8177,0.161,0.1724,0.7602,0.0683,0.1416,0.63,15.81,3.49,0.0,71.13,0.0875,2976.739990234375,MTCH,0.3073823862499998,0.6213158080504096,,
2019-06-30,4.11,0.0,3914,3139.0,3844,0.8166,0.1416,0.1463,0.7695,0.0752,0.1511,0.55,11.34,3.05,1.38,62.24,0.093,2941.760009765625,MTCH,0.32914203791999985,0.6309516621738941,,
2019-03-31,3.12,0.0,2830,2332.0,3571,0.653,0.1475,0.1269,0.7782,0.0968,0.1885,0.91,11.03,2.1,1.36,62.12,0.0999,2834.39990234375,MTCH,0.340451297712,0.28618176042508386,,
2018-12-31,3.13,0.0,2763,2246.0,3552,0.6323,0.1471,0.1325,0.7861,0.0983,0.19,2.04,8.88,1.55,1.41,60.0,0.1056,2506.85009765625,MTCH,0.30084345411199975,2.1166561679529656,,
2018-09-30,2.77,0.0,2473,1984.0,3329,0.596,0.1139,0.1277,0.7912,0.0764,0.1486,1.49,7.97,1.39,1.23,52.27,0.1023,2913.97998046875,MTCH,0.2386015775539998,2.547632888257909,,
2018-06-30,2.78,0.0,2347,1982.0,3237,0.6123,0.131,0.0869,0.7949,0.0848,0.1649,2.32,12.66,1.35,1.55,61.88,0.0674,2718.3701171875,MTCH,0.17387922350599982,1.1513615128765309,,
2018-03-31,2.68,0.0,2223,1981.0,3082,0.6428,0.0988,0.0681,0.8003,0.063,0.126,0.71,8.39,1.0,1.13,43.54,0.0527,2640.8701171875,MTCH,0.15859261941500002,0.4866210024238575,,
2017-12-31,2.66,0.0,2125,1979.0,2947,0.6715,0.0922,0.0568,0.8031,0.0586,0.1214,0.4,12.51,1.09,1.21,44.65,0.0447,2673.610107421875,MTCH,0.19502219641000007,2.1640779406789705,,
2017-09-30,2.07,0.0,1727,1649.0,2909,0.5669,0.1181,0.0654,0.7907,0.0764,0.1642,1.79,11.08,0.89,0.98,34.92,0.0535,2519.360107421875,MTCH,0.1387427936500003,4.5755473260948065,,
2017-06-30,2.94,0.0,2013,1573.0,2174,0.7236,0.0764,0.1005,0.7821,0.0506,0.116,0.7,8.48,0.88,0.95,33.58,0.0858,2423.409912109375,MTCH,0.07140185767999996,5.341931610694144,,
